episode,score,avg_100,best_score,epsilon,avg_loss,buffer_size,elapsed_s
511,1,0.33,3,0.77448,0.119943,8972,106.1
512,0,0.33,3,0.774092,0.145374,8987,106.3
513,1,0.32,3,0.773705,0.21663,9086,107.7
514,0,0.32,3,0.773319,0.179866,9106,108.0
515,0,0.32,3,0.772932,0.199389,9111,108.0
516,0,0.32,3,0.772545,0.166471,9137,108.4
517,1,0.33,3,0.772159,0.149013,9163,108.8
518,0,0.33,3,0.771773,0.185497,9171,108.9
519,0,0.33,3,0.771387,0.153472,9182,109.1
520,0,0.33,3,0.771001,0.183943,9187,109.1
521,0,0.33,3,0.770616,0.142803,9197,109.3
522,0,0.33,3,0.770231,0.143239,9207,109.4
523,1,0.34,3,0.769846,0.174037,9214,109.5
524,0,0.34,3,0.769461,0.1661,9226,109.7
525,0,0.34,3,0.769076,0.138692,9261,110.1
526,0,0.33,3,0.768691,0.12685,9268,110.2
527,0,0.33,3,0.768307,0.176743,9285,110.4
528,0,0.33,3,0.767923,0.171266,9288,110.5
529,0,0.33,3,0.767539,0.122899,9294,110.6
530,0,0.33,3,0.767155,0.14123,9335,111.1
531,1,0.33,3,0.766772,0.139134,9349,111.3
532,0,0.33,3,0.766388,0.150227,9423,112.3
533,0,0.33,3,0.766005,0.195376,9429,112.4
534,0,0.33,3,0.765622,0.122256,9440,112.6
535,0,0.32,3,0.765239,0.149276,9454,112.7
536,0,0.32,3,0.764857,0.150005,9478,113.1
537,0,0.32,3,0.764474,0.139079,9532,113.8
538,0,0.32,3,0.764092,0.158754,9547,114.0
539,0,0.31,3,0.76371,0.147181,9573,114.3
540,0,0.3,3,0.763328,0.145176,9595,114.6
541,0,0.3,3,0.762946,0.139141,9599,114.7
542,1,0.31,3,0.762565,0.162688,9621,114.9
543,0,0.3,3,0.762184,0.139666,9684,115.8
544,0,0.29,3,0.761802,0.13019,9720,116.3
545,0,0.29,3,0.761422,0.127713,9730,116.4
546,0,0.29,3,0.761041,0.137073,9753,116.7
547,0,0.28,3,0.76066,0.138564,9766,116.9
548,2,0.3,3,0.76028,0.121013,9830,117.8
549,0,0.29,3,0.7599,0.125249,9850,118.0
550,2,0.29,3,0.75952,0.149819,9864,118.2
551,0,0.29,3,0.75914,0.166216,9871,118.3
552,0,0.29,3,0.758761,0.161087,9875,118.3
553,0,0.29,3,0.758381,0.097856,9882,118.5
554,0,0.29,3,0.758002,0.176142,9893,118.6
555,0,0.29,3,0.757623,0.133815,9906,118.8
556,1,0.3,3,0.757244,0.120038,9929,119.1
557,0,0.29,3,0.756866,0.128684,9945,119.3
558,0,0.29,3,0.756487,0.161873,9951,119.4
559,1,0.3,3,0.756109,0.120741,9968,119.6
560,0,0.3,3,0.755731,0.114244,9976,119.7
561,0,0.3,3,0.755353,0.129347,9981,119.8
562,0,0.3,3,0.754975,0.131298,9993,119.9
563,1,0.31,3,0.754598,0.228724,10010,120.1
564,0,0.3,3,0.75422,0.191985,10065,120.9
565,1,0.31,3,0.753843,0.159231,10079,121.1
566,0,0.3,3,0.753466,0.154878,10088,121.2
567,0,0.29,3,0.75309,0.14638,10105,121.4
568,0,0.28,3,0.752713,0.14611,10117,121.6
569,0,0.26,3,0.752337,0.183458,10120,121.6
570,0,0.26,3,0.751961,0.165693,10132,121.8
571,0,0.26,3,0.751585,0.15629,10142,121.9
572,2,0.28,3,0.751209,0.145559,10160,122.1
573,0,0.28,3,0.750833,0.151839,10168,122.2
574,0,0.28,3,0.750458,0.175545,10174,122.3
575,1,0.29,3,0.750083,0.143999,10218,122.9
576,0,0.28,3,0.749708,0.150513,10240,123.2
577,0,0.27,3,0.749333,0.140734,10264,123.5
578,0,0.27,3,0.748958,0.137566,10303,124.0
579,0,0.27,3,0.748584,0.112151,10311,124.1
580,0,0.26,3,0.748209,0.161294,10320,124.2
581,0,0.25,3,0.747835,0.098741,10332,124.4
582,0,0.25,3,0.747461,0.149195,10339,124.5
583,0,0.25,3,0.747088,0.148991,10350,124.7
584,0,0.25,3,0.746714,0.14034,10373,124.9
585,0,0.25,3,0.746341,0.160439,10393,125.2
586,1,0.25,3,0.745967,0.128454,10415,125.5
587,1,0.26,3,0.745594,0.145264,10429,125.7
588,2,0.27,3,0.745222,0.154542,10483,126.4
589,0,0.27,3,0.744849,0.139308,10512,126.8
590,1,0.27,3,0.744477,0.134387,10537,127.1
591,0,0.25,3,0.744104,0.134931,10567,127.4
592,1,0.26,3,0.743732,0.112324,10591,127.8
593,2,0.28,3,0.743361,0.136656,10611,128.0
594,0,0.28,3,0.742989,0.148646,10642,128.5
595,0,0.28,3,0.742617,0.127784,10664,128.7
596,0,0.28,3,0.742246,0.152597,10672,128.9
597,0,0.28,3,0.741875,0.146204,10720,129.5
598,1,0.29,3,0.741504,0.129957,10751,129.9
599,0,0.28,3,0.741133,0.123081,10761,130.1
600,2,0.3,3,0.740763,0.155772,10799,130.6
601,0,0.3,3,0.740392,0.151747,10809,130.7
602,1,0.31,3,0.740022,0.127236,10861,131.4
603,1,0.32,3,0.739652,0.132856,10897,131.9
604,0,0.31,3,0.739282,0.130145,10948,132.6
605,1,0.32,3,0.738913,0.147324,10981,133.0
606,0,0.32,3,0.738543,0.118799,10987,133.1
607,0,0.31,3,0.738174,0.163565,11000,133.2
608,0,0.31,3,0.737805,0.266299,11014,133.4
609,0,0.31,3,0.737436,0.209073,11026,133.6
610,1,0.32,3,0.737067,0.162684,11056,134.0
611,1,0.32,3,0.736699,0.162808,11190,135.8
612,0,0.32,3,0.73633,0.149924,11205,136.0
613,0,0.31,3,0.735962,0.147239,11217,136.1
614,0,0.31,3,0.735594,0.156848,11220,136.2
615,0,0.31,3,0.735226,0.157777,11242,136.5
616,1,0.32,3,0.734859,0.135686,11257,136.7
617,1,0.32,3,0.734491,0.138642,11305,137.3
618,0,0.32,3,0.734124,0.143661,11312,137.4
619,0,0.32,3,0.733757,0.13819,11326,137.6
620,1,0.33,3,0.73339,0.146792,11335,137.8
621,0,0.33,3,0.733023,0.120421,11375,138.3
622,1,0.34,3,0.732657,0.150533,11419,139.0
623,1,0.34,3,0.732291,0.117994,11423,139.0
624,1,0.35,3,0.731924,0.180583,11436,139.2
625,1,0.36,3,0.731558,0.143884,11459,139.5
626,0,0.36,3,0.731193,0.096607,11462,139.6
627,0,0.36,3,0.730827,0.12713,11472,139.7
628,1,0.37,3,0.730462,0.148142,11488,139.9
629,1,0.38,3,0.730096,0.142265,11506,140.2
630,0,0.38,3,0.729731,0.138331,11530,140.5
631,2,0.39,3,0.729367,0.1546,11587,141.2
632,3,0.42,3,0.729002,0.118744,11639,141.9
633,0,0.42,3,0.728637,0.139469,11703,142.8
634,0,0.42,3,0.728273,0.14352,11786,143.9
635,0,0.42,3,0.727909,0.131183,11798,144.0
636,0,0.42,3,0.727545,0.149195,11813,144.2
637,2,0.44,3,0.727181,0.134888,11851,144.7
638,1,0.45,3,0.726818,0.143105,11881,145.1
639,1,0.46,3,0.726454,0.120465,11898,145.3
640,0,0.46,3,0.726091,0.141882,11910,145.5
641,0,0.46,3,0.725728,0.16086,11920,145.6
642,2,0.47,3,0.725365,0.163098,11944,145.9
643,0,0.47,3,0.725002,0.142585,11974,146.2
644,1,0.48,3,0.72464,0.210036,12010,146.7
645,0,0.48,3,0.724278,0.244976,12024,146.9
646,0,0.48,3,0.723915,0.175622,12032,147.0
647,1,0.49,3,0.723553,0.161469,12053,147.3
648,0,0.47,3,0.723192,0.153426,12069,147.5
649,0,0.47,3,0.72283,0.145711,12081,147.7
650,0,0.45,3,0.722469,0.137301,12091,147.8
651,0,0.45,3,0.722107,0.150006,12108,148.0
652,1,0.46,3,0.721746,0.148386,12161,148.7
653,0,0.46,3,0.721385,0.139431,12171,148.9
654,0,0.46,3,0.721025,0.137186,12185,149.1
655,2,0.48,3,0.720664,0.125004,12220,149.5
656,1,0.48,3,0.720304,0.136057,12231,149.7
657,1,0.49,3,0.719944,0.133967,12281,150.3
658,0,0.49,3,0.719584,0.117333,12293,150.5
659,0,0.48,3,0.719224,0.130034,12323,150.9
660,0,0.48,3,0.718864,0.124828,12326,150.9
661,1,0.49,3,0.718505,0.183126,12364,151.4
662,1,0.5,3,0.718146,0.154405,12414,152.1
663,0,0.49,3,0.717787,0.13503,12423,152.3
664,0,0.49,3,0.717428,0.159882,12445,152.6
665,0,0.48,3,0.717069,0.115508,12451,152.7
666,0,0.48,3,0.716711,0.13284,12468,152.9
667,0,0.48,3,0.716352,0.125482,12476,153.0
668,0,0.48,3,0.715994,0.134688,12494,153.2
669,0,0.48,3,0.715636,0.141951,12505,153.4
670,0,0.48,3,0.715278,0.158866,12520,153.6
671,0,0.48,3,0.714921,0.126301,12530,153.8
672,3,0.49,3,0.714563,0.132881,12593,154.7
673,2,0.51,3,0.714206,0.14224,12658,155.6
674,0,0.51,3,0.713849,0.142121,12669,155.7
675,0,0.5,3,0.713492,0.157753,12685,155.9
676,1,0.51,3,0.713135,0.137837,12732,156.6
677,1,0.52,3,0.712778,0.14089,12818,157.7
678,0,0.52,3,0.712422,0.137639,12830,157.9
679,0,0.52,3,0.712066,0.130077,12854,158.2
680,1,0.53,3,0.71171,0.175602,12858,158.2
681,3,0.56,3,0.711354,0.127188,12903,158.8
682,0,0.56,3,0.710998,0.145223,12911,158.9
683,0,0.56,3,0.710643,0.104896,12920,159.1
684,1,0.57,3,0.710287,0.130383,12959,159.6
685,0,0.57,3,0.709932,0.10767,12972,159.7
686,0,0.56,3,0.709577,0.149892,12976,159.8
687,0,0.55,3,0.709223,0.140025,12986,159.9
688,0,0.53,3,0.708868,0.149154,12997,160.1
689,3,0.56,3,0.708514,0.22036,13027,160.5
690,1,0.56,3,0.708159,0.204768,13048,160.8
691,1,0.57,3,0.707805,0.193603,13065,161.0
692,0,0.56,3,0.707451,0.156781,13080,161.2
693,0,0.54,3,0.707098,0.14751,13100,161.5
694,0,0.54,3,0.706744,0.13232,13114,161.7
695,0,0.54,3,0.706391,0.145839,13171,162.4
696,0,0.54,3,0.706037,0.125168,13181,162.5
697,1,0.55,3,0.705684,0.161883,13210,162.9
698,0,0.54,3,0.705332,0.186069,13216,163.0
699,0,0.54,3,0.704979,0.167503,13235,163.2
700,1,0.53,3,0.704626,0.14267,13301,164.1
701,1,0.54,3,0.704274,0.134561,13342,164.6
702,0,0.53,3,0.703922,0.169312,13351,164.7
703,2,0.54,3,0.70357,0.159906,13387,165.2
704,0,0.54,3,0.703218,0.132107,13405,165.5
705,1,0.54,3,0.702867,0.152515,13436,165.9
706,2,0.56,3,0.702515,0.147245,13486,166.6
707,0,0.56,3,0.702164,0.143497,13496,166.7
708,1,0.57,3,0.701813,0.141668,13526,167.1
709,2,0.59,3,0.701462,0.132941,13592,168.1
710,1,0.59,3,0.701111,0.156268,13614,168.4
711,0,0.58,3,0.700761,0.162439,13622,168.5
712,0,0.58,3,0.70041,0.160808,13631,168.6
713,0,0.58,3,0.70006,0.118821,13635,168.7
714,0,0.58,3,0.69971,0.155728,13667,169.1
715,0,0.58,3,0.69936,0.128633,13702,169.6
716,0,0.57,3,0.69901,0.177743,13711,169.7
717,0,0.56,3,0.698661,0.136648,13738,170.1
718,2,0.58,3,0.698312,0.148926,13790,170.8
719,0,0.58,3,0.697962,0.151654,13806,171.0
720,2,0.59,3,0.697614,0.143009,13837,171.4
721,0,0.59,3,0.697265,0.108464,13844,171.5
722,1,0.59,3,0.696916,0.129665,13860,171.7
723,1,0.59,3,0.696568,0.127558,13874,171.9
724,0,0.58,3,0.696219,0.130305,13892,172.2
725,0,0.57,3,0.695871,0.120539,13912,172.5
726,0,0.57,3,0.695523,0.142509,13935,172.8
727,0,0.57,3,0.695176,0.120856,13951,173.0
728,0,0.56,3,0.694828,0.121409,13963,173.1
729,1,0.56,3,0.694481,0.143349,13975,173.3
730,0,0.56,3,0.694133,0.08948,13980,173.3
731,0,0.54,3,0.693786,0.123518,13995,173.5
732,0,0.51,3,0.693439,0.250177,14012,173.8
733,3,0.54,3,0.693093,0.209687,14041,174.1
734,0,0.54,3,0.692746,0.15478,14077,174.6
735,1,0.55,3,0.6924,0.186578,14113,175.1
736,3,0.58,3,0.692053,0.165129,14168,175.8
737,0,0.56,3,0.691707,0.193356,14182,176.0
738,0,0.55,3,0.691362,0.164013,14187,176.1
739,1,0.55,3,0.691016,0.167484,14239,176.8
740,1,0.56,3,0.69067,0.178658,14254,177.0
741,0,0.56,3,0.690325,0.169448,14272,177.2
742,0,0.54,3,0.68998,0.183832,14278,177.3
743,0,0.54,3,0.689635,0.166571,14286,177.4
744,2,0.55,3,0.68929,0.143628,14327,178.0
745,0,0.55,3,0.688945,0.157462,14341,178.2
746,0,0.55,3,0.688601,0.173721,14345,178.2
747,0,0.54,3,0.688257,0.148169,14354,178.3
748,1,0.55,3,0.687913,0.151406,14380,178.7
749,1,0.56,3,0.687569,0.147216,14391,178.8
750,0,0.56,3,0.687225,0.186193,14403,179.0
751,0,0.56,3,0.686881,0.149793,14420,179.2
752,0,0.55,3,0.686538,0.149175,14424,179.3
753,0,0.55,3,0.686195,0.165806,14433,179.4
754,0,0.55,3,0.685851,0.161808,14441,179.5
755,1,0.54,3,0.685508,0.204085,14456,179.7
756,0,0.53,3,0.685166,0.16367,14461,179.7
757,0,0.52,3,0.684823,0.144036,14471,179.9
758,0,0.52,3,0.684481,0.184153,14484,180.1
759,0,0.52,3,0.684138,0.161835,14498,180.2
760,2,0.54,3,0.683796,0.17375,14556,181.0
761,1,0.54,3,0.683455,0.160529,14603,181.6
762,0,0.53,3,0.683113,0.095197,14610,181.7
763,0,0.53,3,0.682771,0.12756,14618,181.8
764,0,0.53,3,0.68243,0.144395,14631,182.0
765,1,0.54,3,0.682089,0.152789,14654,182.3
766,0,0.54,3,0.681748,0.146545,14661,182.4
767,0,0.54,3,0.681407,0.16327,14673,182.6
768,0,0.54,3,0.681066,0.147427,14691,182.8
769,1,0.55,3,0.680725,0.155959,14711,183.1
770,0,0.55,3,0.680385,0.166687,14731,183.3
771,0,0.55,3,0.680045,0.168136,14741,183.5
772,1,0.53,3,0.679705,0.185684,14747,183.6
773,2,0.53,3,0.679365,0.154837,14783,184.0
774,4,0.57,4,0.679025,0.183516,14842,184.9
775,1,0.58,4,0.678686,0.178487,14864,185.1
776,0,0.57,4,0.678347,0.141026,14890,185.5
777,2,0.58,4,0.678007,0.138883,14945,186.2
778,1,0.59,4,0.677668,0.150413,14998,186.9
779,0,0.59,4,0.67733,0.32374,15002,187.0
780,1,0.59,4,0.676991,0.204918,15103,188.3
781,0,0.56,4,0.676652,0.159507,15118,188.5
782,0,0.56,4,0.676314,0.177218,15142,188.8
783,3,0.59,4,0.675976,0.164328,15222,189.9
784,0,0.58,4,0.675638,0.14724,15256,190.4
785,0,0.58,4,0.6753,0.130003,15261,190.4
786,1,0.59,4,0.674962,0.164828,15315,191.2
787,2,0.61,4,0.674625,0.171828,15348,191.6
788,0,0.61,4,0.674288,0.13503,15365,191.8
789,1,0.59,4,0.67395,0.157912,15391,192.2
790,0,0.58,4,0.673613,0.147585,15421,192.6
791,1,0.58,4,0.673277,0.125661,15442,192.9
792,1,0.59,4,0.67294,0.154855,15480,193.4
793,1,0.6,4,0.672604,0.184854,15499,193.6
794,3,0.63,4,0.672267,0.166454,15572,194.6
795,1,0.64,4,0.671931,0.146771,15599,195.0
796,1,0.65,4,0.671595,0.142374,15614,195.2
797,0,0.64,4,0.671259,0.172279,15627,195.3
798,0,0.64,4,0.670924,0.169572,15645,195.6
799,0,0.64,4,0.670588,0.151935,15653,195.7
800,0,0.63,4,0.670253,0.160249,15657,195.7
801,0,0.62,4,0.669918,0.166833,15666,195.8
802,0,0.62,4,0.669583,0.156313,15671,195.9
803,0,0.6,4,0.669248,0.113911,15676,196.0
804,3,0.63,4,0.668913,0.14675,15723,196.6
805,0,0.62,4,0.668579,0.196306,15738,196.8
806,4,0.64,4,0.668245,0.159306,15817,198.0
807,0,0.64,4,0.667911,0.144885,15821,198.0
808,0,0.63,4,0.667577,0.194923,15831,198.2
809,0,0.61,4,0.667243,0.173996,15838,198.3
810,0,0.6,4,0.666909,0.158581,15845,198.4
811,0,0.6,4,0.666576,0.172688,15863,198.6
812,0,0.6,4,0.666243,0.112986,15879,198.9
813,0,0.6,4,0.665909,0.160441,15885,199.0
814,0,0.6,4,0.665576,0.160131,15906,199.3
815,1,0.61,4,0.665244,0.153232,15931,199.6
816,1,0.62,4,0.664911,0.180367,15945,199.8
817,2,0.64,4,0.664579,0.151788,15969,200.1
818,0,0.62,4,0.664246,0.193063,16037,200.9
819,0,0.62,4,0.663914,0.161276,16061,201.3
820,3,0.63,4,0.663582,0.16746,16122,202.1
821,1,0.64,4,0.66325,0.169757,16135,202.3
822,1,0.64,4,0.662919,0.172671,16175,202.8
823,0,0.63,4,0.662587,0.168856,16200,203.1
824,1,0.64,4,0.662256,0.191832,16229,203.5
825,0,0.64,4,0.661925,0.155077,16234,203.5
826,1,0.65,4,0.661594,0.179502,16263,203.9
827,0,0.65,4,0.661263,0.159432,16272,204.1
828,1,0.66,4,0.660933,0.170208,16315,204.7
829,0,0.65,4,0.660602,0.168541,16329,204.8
830,0,0.65,4,0.660272,0.178824,16343,205.0
831,0,0.65,4,0.659942,0.173492,16369,205.4
832,0,0.65,4,0.659612,0.14757,16400,205.8
833,1,0.63,4,0.659282,0.165334,16430,206.3
834,2,0.65,4,0.658952,0.168688,16463,206.7
835,0,0.64,4,0.658623,0.180388,16478,206.9
836,0,0.61,4,0.658293,0.184524,16482,206.9
837,0,0.61,4,0.657964,0.188613,16490,207.1
838,1,0.62,4,0.657635,0.162961,16506,207.3
839,0,0.61,4,0.657306,0.158725,16525,207.5
840,0,0.6,4,0.656978,0.208848,16529,207.6
841,0,0.6,4,0.656649,0.158464,16566,208.1
842,2,0.62,4,0.656321,0.162545,16612,208.7
843,0,0.62,4,0.655993,0.167559,16621,208.8
844,0,0.6,4,0.655665,0.140245,16625,208.9
845,1,0.61,4,0.655337,0.169165,16661,209.4
846,1,0.62,4,0.655009,0.150237,16705,210.0
847,2,0.64,4,0.654682,0.170757,16734,210.3
848,2,0.65,4,0.654354,0.184379,16779,210.9
849,2,0.66,4,0.654027,0.150457,16822,211.5
850,1,0.67,4,0.6537,0.167367,16882,212.4
851,0,0.67,4,0.653373,0.142842,16900,212.6
852,2,0.69,4,0.653047,0.160797,16941,213.1
853,0,0.69,4,0.65272,0.130983,16946,213.2
854,1,0.7,4,0.652394,0.153761,16974,213.6
855,0,0.69,4,0.652068,0.186687,16977,213.6
856,0,0.69,4,0.651742,0.179107,17004,214.0
857,2,0.71,4,0.651416,0.197349,17053,214.7
858,1,0.72,4,0.65109,0.178719,17067,214.8
859,1,0.73,4,0.650765,0.171327,17076,215.0
860,0,0.71,4,0.650439,0.203991,17092,215.2
861,1,0.71,4,0.650114,0.181764,17110,215.4
862,1,0.72,4,0.649789,0.171564,17129,215.7
863,1,0.73,4,0.649464,0.166855,17138,215.8
864,0,0.73,4,0.649139,0.179387,17148,216.0
865,1,0.73,4,0.648815,0.15561,17158,216.1
866,0,0.73,4,0.64849,0.162245,17199,216.7
867,0,0.73,4,0.648166,0.174153,17205,216.7
868,1,0.74,4,0.647842,0.150419,17248,217.3
869,1,0.74,4,0.647518,0.191155,17280,217.8
870,2,0.76,4,0.647194,0.181941,17341,218.6
871,1,0.77,4,0.646871,0.162462,17372,219.0
872,2,0.78,4,0.646547,0.166706,17397,219.3
873,1,0.77,4,0.646224,0.164527,17417,219.6
874,0,0.73,4,0.645901,0.169687,17422,219.7
875,1,0.73,4,0.645578,0.159709,17449,220.0
876,0,0.73,4,0.645255,0.164848,17453,220.1
877,0,0.71,4,0.644932,0.156741,17471,220.3
878,1,0.71,4,0.64461,0.148676,17486,220.5
879,0,0.71,4,0.644288,0.205567,17490,220.5
880,1,0.71,4,0.643966,0.142392,17505,220.7
881,0,0.71,4,0.643644,0.158078,17528,221.1
882,0,0.71,4,0.643322,0.150322,17537,221.2
883,1,0.69,4,0.643,0.173884,17570,221.6
884,0,0.69,4,0.642679,0.099969,17574,221.7
885,0,0.69,4,0.642357,0.184305,17582,221.8
886,1,0.69,4,0.642036,0.172953,17620,222.3
887,0,0.67,4,0.641715,0.162321,17638,222.5
888,0,0.67,4,0.641394,0.172925,17645,222.6
889,0,0.66,4,0.641074,0.189249,17650,222.7
890,2,0.68,4,0.640753,0.151899,17690,223.2
891,0,0.67,4,0.640433,0.175908,17694,223.2
892,2,0.68,4,0.640112,0.168466,17734,223.8
893,0,0.67,4,0.639792,0.128349,17742,223.9
894,1,0.65,4,0.639472,0.159108,17813,224.8
895,0,0.64,4,0.639153,0.199468,17824,225.0
896,1,0.64,4,0.638833,0.18521,17848,225.3
897,2,0.66,4,0.638514,0.16935,17895,226.0
898,0,0.66,4,0.638194,0.15546,17930,226.5
899,1,0.67,4,0.637875,0.201765,17953,226.8
900,1,0.68,4,0.637556,0.137539,17977,227.1
901,2,0.7,4,0.637238,0.184937,18005,227.5
902,0,0.7,4,0.636919,0.235505,18014,227.6
903,0,0.7,4,0.636601,0.184453,18021,227.7
904,0,0.67,4,0.636282,0.215462,18029,227.8
905,1,0.68,4,0.635964,0.218518,18057,228.2
906,1,0.65,4,0.635646,0.185228,18077,228.5
907,0,0.65,4,0.635328,0.155289,18086,228.6
908,0,0.65,4,0.635011,0.171211,18109,228.9
909,1,0.66,4,0.634693,0.156549,18168,229.7
910,1,0.67,4,0.634376,0.163872,18194,230.1
911,0,0.67,4,0.634059,0.168098,18200,230.1
912,0,0.67,4,0.633742,0.207938,18203,230.2
913,0,0.67,4,0.633425,0.148402,18215,230.3
914,0,0.67,4,0.633108,0.171981,18230,230.5
915,1,0.67,4,0.632791,0.152222,18252,230.8
916,2,0.68,4,0.632475,0.160893,18275,231.1
917,0,0.66,4,0.632159,0.176136,18287,231.3
918,0,0.66,4,0.631843,0.154576,18302,231.5
919,1,0.67,4,0.631527,0.159018,18333,231.9
920,1,0.65,4,0.631211,0.171066,18353,232.2
921,0,0.64,4,0.630895,0.159119,18367,232.4
922,2,0.65,4,0.63058,0.183157,18398,232.8
923,2,0.67,4,0.630265,0.154361,18442,233.4
924,2,0.68,4,0.62995,0.16643,18496,234.1
925,0,0.68,4,0.629635,0.146922,18502,234.2
926,1,0.68,4,0.62932,0.168088,18530,234.6
927,0,0.68,4,0.629005,0.158678,18571,235.1
928,1,0.68,4,0.628691,0.179353,18589,235.4
929,2,0.7,4,0.628376,0.163986,18629,235.9
930,1,0.71,4,0.628062,0.161392,18667,236.4
931,0,0.71,4,0.627748,0.169218,18676,236.6
932,1,0.72,4,0.627434,0.146886,18692,236.8
933,1,0.72,4,0.62712,0.173116,18705,236.9
934,1,0.71,4,0.626807,0.143401,18721,237.1
935,1,0.72,4,0.626493,0.143514,18749,237.5
936,1,0.73,4,0.62618,0.12063,18762,237.7
937,3,0.76,4,0.625867,0.151924,18852,238.9
938,0,0.75,4,0.625554,0.159257,18858,239.0
939,2,0.77,4,0.625241,0.156356,18880,239.3
940,0,0.77,4,0.624929,0.163604,18905,239.6
941,0,0.77,4,0.624616,0.136309,18913,239.8
942,3,0.78,4,0.624304,0.151487,18943,240.2
943,0,0.78,4,0.623992,0.167289,18960,240.4
944,1,0.79,4,0.62368,0.139577,18985,240.7
945,0,0.78,4,0.623368,0.170059,18994,240.8
946,1,0.78,4,0.623056,0.229338,19039,241.5
947,2,0.78,4,0.622745,0.162455,19187,243.4
948,0,0.76,4,0.622433,0.148363,19190,243.5
949,0,0.74,4,0.622122,0.184168,19213,243.8
950,0,0.73,4,0.621811,0.123298,19227,244.0
951,2,0.75,4,0.6215,0.157764,19250,244.3
952,0,0.73,4,0.62119,0.164879,19264,244.5
953,0,0.73,4,0.620879,0.167522,19273,244.6
954,2,0.74,4,0.620568,0.152663,19334,245.4
955,1,0.75,4,0.620258,0.144198,19376,246.0
956,1,0.76,4,0.619948,0.174928,19401,246.3
957,0,0.74,4,0.619638,0.162013,19417,246.5
958,0,0.73,4,0.619328,0.16165,19427,246.6
959,2,0.74,4,0.619019,0.13768,19445,246.9
960,1,0.75,4,0.618709,0.141684,19454,247.0
961,2,0.76,4,0.6184,0.160591,19515,247.8
962,1,0.76,4,0.618091,0.152838,19538,248.1
963,2,0.77,4,0.617782,0.13986,19575,248.6
964,0,0.77,4,0.617473,0.141132,19587,248.7
965,1,0.77,4,0.617164,0.152097,19601,248.9
966,1,0.78,4,0.616855,0.17947,19630,249.3
967,1,0.79,4,0.616547,0.153252,19654,249.6
968,1,0.79,4,0.616239,0.140248,19680,250.0
969,0,0.78,4,0.61593,0.174726,19687,250.1
970,1,0.77,4,0.615623,0.157294,19708,250.4
971,3,0.79,4,0.615315,0.137759,19767,251.2
972,3,0.8,4,0.615007,0.135907,19836,252.1
973,0,0.79,4,0.6147,0.154064,19839,252.1
974,0,0.79,4,0.614392,0.161006,19860,252.4
975,0,0.78,4,0.614085,0.140244,19872,252.6
976,1,0.79,4,0.613778,0.152267,19899,252.9
977,1,0.8,4,0.613471,0.134257,19921,253.2
978,0,0.79,4,0.613164,0.190562,19925,253.3
979,0,0.79,4,0.612858,0.091599,19929,253.3
980,3,0.81,4,0.612551,0.147509,19980,254.0
981,2,0.83,4,0.612245,0.202678,20042,254.9
982,2,0.85,4,0.611939,0.18164,20100,255.7
983,1,0.85,4,0.611633,0.1914,20118,255.9
984,6,0.91,6,0.611327,0.164943,20202,257.1
985,2,0.93,6,0.611021,0.166724,20250,257.8
986,1,0.93,6,0.610716,0.159228,20274,258.1
987,2,0.95,6,0.610411,0.164152,20296,258.4
988,0,0.95,6,0.610105,0.172023,20329,258.9
989,2,0.97,6,0.6098,0.167486,20366,259.5
990,1,0.96,6,0.609495,0.170817,20444,260.6
991,0,0.96,6,0.609191,0.157355,20447,260.6
992,0,0.94,6,0.608886,0.120541,20452,260.7
993,0,0.94,6,0.608582,0.13435,20455,260.7
994,0,0.93,6,0.608277,0.138614,20466,260.8
995,1,0.94,6,0.607973,0.174442,20487,261.1
996,1,0.94,6,0.607669,0.161659,20504,261.3
997,0,0.92,6,0.607365,0.175693,20525,261.6
998,0,0.92,6,0.607062,0.190687,20534,261.7
999,2,0.93,6,0.606758,0.134332,20556,262.0
1000,2,0.94,6,0.606455,0.169963,20613,262.8
1001,0,0.92,6,0.606152,0.165257,20621,262.9
1002,1,0.93,6,0.605849,0.159484,20677,263.7
1003,1,0.94,6,0.605546,0.179467,20701,264.0
1004,2,0.96,6,0.605243,0.172381,20735,264.5
1005,1,0.96,6,0.60494,0.162373,20752,264.8
1006,2,0.97,6,0.604638,0.158342,20816,265.6
1007,1,0.98,6,0.604335,0.140067,20842,266.0
1008,1,0.99,6,0.604033,0.153492,20854,266.2
1009,0,0.98,6,0.603731,0.155725,20869,266.4
1010,1,0.98,6,0.603429,0.179881,20882,266.6
1011,1,0.99,6,0.603128,0.143014,20918,267.2
1012,0,0.99,6,0.602826,0.151308,20947,267.6
1013,1,1.0,6,0.602525,0.166139,20973,267.9
1014,0,1.0,6,0.602223,0.176856,20981,268.1
1015,1,1.0,6,0.601922,0.200524,21014,268.5
1016,0,0.98,6,0.601621,0.220543,21020,268.6
1017,2,1.0,6,0.601321,0.192018,21039,268.9
1018,0,1.0,6,0.60102,0.223149,21047,269.0
1019,0,0.99,6,0.600719,0.172165,21051,269.0
1020,0,0.98,6,0.600419,0.180599,21080,269.4
1021,1,0.99,6,0.600119,0.1534,21089,269.6
1022,1,0.98,6,0.599819,0.171002,21125,270.1
1023,0,0.96,6,0.599519,0.189538,21129,270.1
1024,0,0.94,6,0.599219,0.136393,21137,270.2
1025,2,0.96,6,0.598919,0.135139,21165,270.6
1026,2,0.97,6,0.59862,0.157777,21197,271.0
